dt,bat_v,dht_t,dht_h,ref_v,out_v,therm_v,in_v
20251231T165405,5.745,  4.0, 85.0,2.478,2.461,3.711,2.461
20251231T165406,5.806,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165407,5.780,  4.0, 85.0,2.478,2.461,3.711,2.461
20251231T165408,5.710,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165410,5.727,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165411,5.754,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165412,5.692,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165413,5.648,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165414,5.727,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165415,5.780,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165416,5.771,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165417,5.674,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165418,5.710,  4.0, 85.0,2.473,2.456,3.699,2.456
20251231T165420,5.666,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165421,5.798,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165422,5.754,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165423,5.639,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165424,5.842,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165425,5.806,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165426,5.727,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165427,5.762,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165428,5.736,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165430,5.754,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165431,5.771,  4.0, 85.0,2.498,2.500,3.921,2.495
20251231T165432,5.745,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165433,5.754,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165434,5.780,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165435,5.736,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165436,5.806,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165437,5.710,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165438,5.666,  4.0, 85.0,2.478,2.461,3.706,2.461
20251231T165440,5.798,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165441,5.789,  4.0, 85.0,2.478,2.466,3.711,2.466
20251231T165442,5.718,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165443,5.815,  4.0, 85.0,2.483,2.471,3.723,2.471
20251231T165444,5.824,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165445,5.780,  4.0, 85.0,2.483,2.471,3.718,2.471
20251231T165446,5.833,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165447,5.701,  4.0, 85.0,2.483,2.471,3.718,2.471
20251231T165448,5.648,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165450,5.674,  4.0, 85.0,2.483,2.476,3.723,2.476
20251231T165451,5.815,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165452,5.683,  4.0, 85.0,2.488,2.480,3.735,2.480
20251231T165453,5.789,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165454,5.736,  4.0, 85.0,2.488,2.480,3.735,2.480
20251231T165455,5.622,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165456,5.824,  4.0, 85.0,2.488,2.480,3.735,2.480
20251231T165457,5.754,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165458,5.771,  4.0, 85.0,2.493,2.490,3.748,2.485
20251231T165500,5.630,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165501,5.745,  4.0, 85.0,2.493,2.490,3.752,2.490
20251231T165502,5.798,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165503,5.798,  4.0, 85.0,2.498,2.500,3.765,2.495
20251231T165504,5.736,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165505,5.657,  4.0, 85.0,2.498,2.500,3.765,2.495
20251231T165506,5.754,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165507,5.859,  4.0, 85.0,2.498,2.500,3.765,2.495
20251231T165508,5.622,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165509,5.727,  4.0, 85.0,2.498,2.500,3.765,2.495
20251231T165511,5.754,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165512,5.754,  4.0, 85.0,2.498,2.500,3.765,2.495
20251231T165513,5.639,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165514,5.789,  4.0, 85.0,2.502,2.505,3.777,2.505
20251231T165515,5.745,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165516,5.657,  4.0, 85.0,2.502,2.505,3.777,2.505
20251231T165517,5.701,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165518,5.745,  4.0, 85.0,2.502,2.505,3.777,2.505
20251231T165519,5.798,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165521,5.762,  4.0, 85.0,2.502,2.510,3.782,2.505
20251231T165522,5.674,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165523,5.815,  4.0, 85.0,2.502,2.510,3.782,2.505
20251231T165524,5.780,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165525,5.842,  4.0, 85.0,2.502,2.510,3.782,2.505
20251231T165526,5.806,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165527,5.639,  4.0, 85.0,2.502,2.510,3.782,2.505
20251231T165528,5.727,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165529,5.718,  4.0, 85.0,2.502,2.510,3.782,2.505
20251231T165531,5.710,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165532,5.842,  4.0, 85.0,2.502,2.510,3.782,2.505
20251231T165533,5.718,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165534,5.824,  4.0, 85.0,2.502,2.510,3.782,2.505
20251231T165535,5.639,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165536,5.666,  4.0, 85.0,2.502,2.510,3.782,2.505
20251231T165537,5.824,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165538,5.710,  4.0, 85.0,2.502,2.510,3.782,2.505
20251231T165539,5.718,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165541,5.833,  4.0, 85.0,2.502,2.510,3.782,2.505
20251231T165542,5.762,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165543,5.762,  4.0, 85.0,2.507,2.515,3.789,2.510
20251231T165544,5.859,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165545,5.736,  4.0, 85.0,2.507,2.515,3.789,2.510
20251231T165546,5.736,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165547,5.736,  4.0, 85.0,2.507,2.515,3.789,2.510
20251231T165548,5.815,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165549,5.727,  4.0, 85.0,2.507,2.515,3.794,2.515
20251231T165551,5.718,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165552,5.718,  4.0, 85.0,2.507,2.520,3.794,2.515
20251231T165553,5.771,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165554,5.833,  4.0, 85.0,2.507,2.520,3.794,2.515
20251231T165555,5.745,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165556,5.657,  4.0, 85.0,2.507,2.520,3.794,2.515
20251231T165557,5.754,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165558,5.674,  4.0, 85.0,2.507,2.520,3.794,2.515
20251231T165559,5.727,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T165601,5.639,  4.0, 85.0,2.512,2.524,3.801,2.520
20251231T165602,5.701,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165603,5.745,  4.0, 85.0,2.512,2.524,3.801,2.520
20251231T165604,5.859,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165605,5.798,  4.0, 85.0,2.512,2.524,3.801,2.520
20251231T165606,5.789,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165607,5.745,  4.0, 85.0,2.507,2.520,3.794,2.515
20251231T165608,5.666,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165609,5.718,  4.0, 85.0,2.507,2.520,3.789,2.515
20251231T165611,5.789,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165612,5.622,  4.0, 85.0,2.507,2.520,3.789,2.515
20251231T165613,5.718,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165614,5.842,  4.0, 85.0,2.507,2.520,3.789,2.515
20251231T165615,5.754,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165616,5.736,  4.0, 85.0,2.507,2.520,3.789,2.515
20251231T165617,5.657,  4.0, 85.0,2.498,2.500,3.931,2.500
20251231T165618,5.639,  4.0, 85.0,2.507,2.520,3.789,2.515
20251231T165619,5.771,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165621,5.639,  4.0, 85.0,2.507,2.520,3.789,2.515
20251231T165622,5.622,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165623,5.666,  4.0, 85.0,2.507,2.520,3.784,2.515
20251231T165624,5.771,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165625,5.859,  4.0, 85.0,2.507,2.520,3.784,2.515
20251231T165626,5.718,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165627,5.701,  4.0, 85.0,2.507,2.520,3.784,2.515
20251231T165628,5.710,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165629,5.806,  4.0, 85.0,2.507,2.520,3.784,2.515
20251231T165631,5.701,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165632,5.710,  4.0, 85.0,2.507,2.515,3.784,2.515
20251231T165633,5.745,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165634,5.736,  4.0, 85.0,2.507,2.520,3.784,2.515
20251231T165635,5.674,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165636,5.692,  4.0, 85.0,2.507,2.520,3.784,2.515
20251231T165637,5.736,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165638,5.692,  4.0, 85.0,2.507,2.520,3.784,2.515
20251231T165639,5.666,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165641,5.639,  4.0, 85.0,2.507,2.520,3.784,2.515
20251231T165642,5.657,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165643,5.727,  4.0, 85.0,2.507,2.520,3.784,2.515
20251231T165644,5.762,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165645,5.745,  4.0, 85.0,2.507,2.515,3.784,2.510
20251231T165646,5.718,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165647,5.683,  4.0, 85.0,2.507,2.515,3.779,2.510
20251231T165648,5.771,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165649,5.630,  4.0, 85.0,2.507,2.515,3.779,2.510
20251231T165651,5.736,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165652,5.754,  4.0, 85.0,2.507,2.515,3.779,2.510
20251231T165653,5.780,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165654,5.692,  4.0, 85.0,2.507,2.515,3.779,2.510
20251231T165655,5.622,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165656,5.850,  4.0, 85.0,2.502,2.510,3.772,2.505
20251231T165657,5.727,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165658,5.859,  4.0, 85.0,2.502,2.510,3.772,2.505
20251231T165659,5.710,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165701,5.798,  4.0, 85.0,2.502,2.510,3.772,2.505
20251231T165702,5.745,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165703,5.657,  4.0, 85.0,2.502,2.510,3.772,2.505
20251231T165704,5.630,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165705,5.833,  4.0, 85.0,2.502,2.510,3.772,2.505
20251231T165706,5.648,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165707,5.701,  4.0, 85.0,2.502,2.510,3.767,2.505
20251231T165708,5.754,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165709,5.806,  4.0, 85.0,2.502,2.510,3.772,2.505
20251231T165711,5.727,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165712,5.710,  4.0, 85.0,2.502,2.510,3.767,2.505
20251231T165713,5.762,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165714,5.692,  4.0, 85.0,2.502,2.510,3.767,2.505
20251231T165715,5.718,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165716,5.648,  4.0, 85.0,2.502,2.510,3.767,2.505
20251231T165717,5.718,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165718,5.727,  4.0, 85.0,2.502,2.510,3.767,2.505
20251231T165719,5.736,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165720,5.710,  4.0, 85.0,2.502,2.510,3.767,2.505
20251231T165722,5.771,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165723,5.736,  4.0, 85.0,2.502,2.510,3.767,2.505
20251231T165724,5.745,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165725,5.780,  4.0, 85.0,2.502,2.505,3.767,2.505
20251231T165726,5.754,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165727,5.718,  4.0, 85.0,2.502,2.505,3.767,2.505
20251231T165728,5.833,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165729,5.727,  4.0, 85.0,2.502,2.505,3.767,2.505
20251231T165730,5.815,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165732,5.815,  4.0, 85.0,2.502,2.505,3.762,2.505
20251231T165733,5.859,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165734,5.762,  4.0, 85.0,2.498,2.500,3.755,2.495
20251231T165735,5.806,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165736,5.745,  4.0, 85.0,2.498,2.500,3.755,2.495
20251231T165737,5.683,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165738,5.648,  4.0, 85.0,2.498,2.500,3.755,2.495
20251231T165739,5.798,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165740,5.824,  4.0, 85.0,2.498,2.500,3.755,2.495
20251231T165742,5.745,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165743,5.701,  4.0, 85.0,2.498,2.500,3.750,2.495
20251231T165744,5.754,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165745,5.736,  4.0, 85.0,2.498,2.495,3.750,2.495
20251231T165746,5.666,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165747,5.736,  4.0, 85.0,2.493,2.490,3.743,2.490
20251231T165748,5.798,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165749,5.710,  4.0, 85.0,2.493,2.490,3.743,2.490
20251231T165750,5.824,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165752,5.622,  4.0, 85.0,2.493,2.490,3.738,2.490
20251231T165753,5.666,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165754,5.745,  4.0, 85.0,2.493,2.490,3.738,2.490
20251231T165755,5.727,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165756,5.850,  4.0, 85.0,2.493,2.490,3.738,2.485
20251231T165757,5.630,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165758,5.736,  4.0, 85.0,2.493,2.490,3.738,2.490
20251231T165759,5.754,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165800,5.842,  4.0, 85.0,2.493,2.485,3.738,2.485
20251231T165802,5.745,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165803,5.754,  4.0, 85.0,2.488,2.480,3.726,2.480
20251231T165804,5.762,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165805,5.736,  4.0, 85.0,2.488,2.480,3.726,2.480
20251231T165806,5.613,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165807,5.613,  4.0, 85.0,2.488,2.485,3.730,2.485
20251231T165808,5.639,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165809,5.745,  4.0, 85.0,2.502,2.505,3.757,2.500
20251231T165810,5.648,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165812,5.692,  4.0, 85.0,2.498,2.500,3.750,2.495
20251231T165813,5.674,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165814,5.762,  4.0, 85.0,2.498,2.495,3.745,2.495
20251231T165815,5.718,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165816,5.850,  4.0, 85.0,2.498,2.495,3.745,2.495
20251231T165817,5.613,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165818,5.780,  4.0, 85.0,2.493,2.490,3.733,2.490
20251231T165819,5.806,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165820,5.683,  4.0, 85.0,2.493,2.490,3.733,2.490
20251231T165822,5.622,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165823,5.806,  4.0, 85.0,2.493,2.490,3.733,2.485
20251231T165824,5.701,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165825,5.842,  4.0, 85.0,2.488,2.480,3.721,2.480
20251231T165826,5.727,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165827,5.710,  4.0, 85.0,2.488,2.480,3.721,2.480
20251231T165828,5.850,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165829,5.639,  4.0, 85.0,2.488,2.480,3.721,2.480
20251231T165830,5.727,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165832,5.666,  4.0, 85.0,2.488,2.480,3.716,2.480
20251231T165833,5.639,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165834,5.727,  4.0, 85.0,2.488,2.480,3.721,2.480
20251231T165835,5.754,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165836,5.718,  4.0, 85.0,2.488,2.476,3.716,2.476
20251231T165837,5.666,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165838,5.692,  4.0, 85.0,2.483,2.466,3.699,2.466
20251231T165839,5.718,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165840,5.674,  4.0, 85.0,2.478,2.451,3.677,2.451
20251231T165842,5.683,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165843,5.771,  4.0, 85.0,2.468,2.437,3.658,2.437
20251231T165844,5.736,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165845,5.639,  4.0, 85.0,2.463,2.432,3.646,2.437
20251231T165846,5.789,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165847,5.754,  4.0, 85.0,2.463,2.432,3.646,2.437
20251231T165848,5.692,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165849,5.630,  4.0, 85.0,2.463,2.432,3.646,2.437
20251231T165850,5.718,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165852,5.745,  4.0, 85.0,2.463,2.432,3.646,2.442
20251231T165853,5.736,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165854,5.648,  4.0, 85.0,2.463,2.437,3.650,2.442
20251231T165855,5.657,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165856,5.754,  4.0, 85.0,2.463,2.437,3.655,2.442
20251231T165857,5.657,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165858,5.754,  4.0, 85.0,2.468,2.442,3.658,2.447
20251231T165859,5.718,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165900,5.674,  4.0, 85.0,2.468,2.442,3.658,2.447
20251231T165902,5.824,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165903,5.674,  4.0, 85.0,2.463,2.437,3.646,2.442
20251231T165904,5.754,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165905,5.762,  4.0, 85.0,2.463,2.437,3.650,2.442
20251231T165906,5.701,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165907,5.745,  4.0, 85.0,2.468,2.442,3.658,2.447
20251231T165908,5.798,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165909,5.666,  4.0, 85.0,2.463,2.432,3.650,2.442
20251231T165910,5.639,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165912,5.736,  4.0, 85.0,2.463,2.432,3.646,2.442
20251231T165913,5.701,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165914,5.683,  4.0, 85.0,2.463,2.432,3.646,2.442
20251231T165915,5.710,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165916,5.718,  4.0, 85.0,2.463,2.432,3.646,2.442
20251231T165917,5.666,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165918,5.683,  4.0, 85.0,2.463,2.432,3.646,2.442
20251231T165919,5.745,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165920,5.630,  4.0, 85.0,2.463,2.432,3.650,2.442
20251231T165922,5.727,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165923,5.630,  4.0, 85.0,2.473,2.447,3.675,2.456
20251231T165924,5.718,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165925,5.718,  4.0, 85.0,2.468,2.442,3.658,2.451
20251231T165926,5.683,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T165927,5.648,  4.0, 85.0,2.463,2.437,3.650,2.442
20251231T165928,5.657,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165929,5.692,  4.0, 85.0,2.463,2.437,3.650,2.442
20251231T165930,5.648,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165932,5.780,  4.0, 85.0,2.463,2.437,3.650,2.442
20251231T165933,5.736,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165934,5.710,  4.0, 85.0,2.463,2.437,3.650,2.446
20251231T165935,5.771,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165936,5.727,  4.0, 85.0,2.463,2.437,3.650,2.446
20251231T165937,5.718,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165938,5.850,  4.0, 85.0,2.463,2.437,3.650,2.446
20251231T165939,5.718,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165941,5.771,  4.0, 85.0,2.463,2.437,3.650,2.446
20251231T165942,5.745,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165943,5.745,  4.0, 85.0,2.463,2.437,3.650,2.446
20251231T165944,5.718,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165945,5.613,  4.0, 85.0,2.468,2.447,3.663,2.451
20251231T165946,5.692,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165947,5.701,  4.0, 85.0,2.468,2.447,3.667,2.456
20251231T165948,5.683,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165949,5.780,  4.0, 85.0,2.473,2.456,3.679,2.461
20251231T165951,5.780,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165952,5.833,  4.0, 85.0,2.473,2.456,3.679,2.461
20251231T165953,5.771,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165954,5.701,  4.0, 85.0,2.473,2.456,3.679,2.461
20251231T165955,5.833,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165956,5.639,  4.0, 85.0,2.473,2.456,3.679,2.466
20251231T165957,5.771,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T165958,5.754,  4.0, 85.0,2.483,2.485,3.723,2.485
20251231T165959,5.745,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T170001,5.842,  4.0, 85.0,2.493,2.490,3.733,2.495
20251231T170002,5.815,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T170003,5.683,  4.0, 85.0,2.488,2.485,3.721,2.490
20251231T170004,5.701,  4.0, 85.0,2.498,2.500,3.936,2.495
20251231T170005,5.613,  4.0, 85.0,2.488,2.480,3.716,2.485
20251231T170006,5.710,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170007,5.745,  4.0, 85.0,2.478,2.466,3.696,2.471
20251231T170008,5.630,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170009,5.754,  4.0, 85.0,2.483,2.471,3.704,2.476
20251231T170011,5.824,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170012,5.727,  4.0, 85.0,2.483,2.476,3.709,2.480
20251231T170013,5.727,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170014,5.683,  4.0, 85.0,2.483,2.476,3.709,2.480
20251231T170015,5.683,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170016,5.745,  4.0, 85.0,2.483,2.476,3.709,2.480
20251231T170017,5.789,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170018,5.718,  4.0, 85.0,2.483,2.476,3.709,2.480
20251231T170019,5.657,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170021,5.762,  4.0, 85.0,2.483,2.476,3.709,2.480
20251231T170022,5.762,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170023,5.630,  4.0, 85.0,2.488,2.480,3.716,2.485
20251231T170024,5.604,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170025,5.736,  4.0, 85.0,2.488,2.485,3.716,2.485
20251231T170026,5.754,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170027,5.798,  4.0, 85.0,2.488,2.485,3.721,2.485
20251231T170028,5.780,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170029,5.710,  4.0, 85.0,2.488,2.485,3.721,2.485
20251231T170031,5.745,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170032,5.718,  4.0, 85.0,2.488,2.485,3.721,2.485
20251231T170033,5.692,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170034,5.604,  4.0, 85.0,2.488,2.485,3.721,2.485
20251231T170035,5.639,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170036,5.657,  4.0, 85.0,2.488,2.485,3.721,2.485
20251231T170037,5.648,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170038,5.604,  4.0, 85.0,2.488,2.485,3.721,2.485
20251231T170039,5.727,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170041,5.683,  4.0, 85.0,2.488,2.485,3.716,2.485
20251231T170042,5.789,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170043,5.754,  4.0, 85.0,2.488,2.485,3.716,2.485
20251231T170044,5.710,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170045,5.754,  4.0, 85.0,2.488,2.480,3.716,2.485
20251231T170046,5.727,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170047,5.833,  4.0, 85.0,2.488,2.480,3.716,2.485
20251231T170048,5.622,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170049,5.815,  4.0, 85.0,2.483,2.476,3.709,2.480
20251231T170051,5.613,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170052,5.833,  4.0, 85.0,2.483,2.476,3.709,2.480
20251231T170053,5.604,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170054,5.674,  4.0, 85.0,2.488,2.485,3.721,2.485
20251231T170055,5.771,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170056,5.815,  4.0, 85.0,2.488,2.485,3.721,2.485
20251231T170057,5.692,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170058,5.762,  4.0, 85.0,2.488,2.480,3.721,2.485
20251231T170100,5.683,  4.0, 85.0,2.498,2.500,3.931,2.495
20251231T170101,5.754,  4.0, 85.0,2.488,2.485,3.716,2.485
20251231T170102,5.666,  4.0, 85.0,2.498,2.500,3.926,2.495
20251231T170103,5.718,  4.0, 85.0,2.488,2.485,3.716,2.485
